218 0.021800 0.000000 8.179751 14.282343 17.900154 20.137041 22.962776 29.298812 43.078406 67.324988 100.000000
219 0.021900 0.000000 8.163005 14.262327 17.889068 20.141874 22.991212 29.359021 43.163030 67.393117 100.000000
220 0.022000 0.000000 8.146368 14.242412 17.878041 20.146771 23.019716 29.419172 43.247324 67.460829 100.000000
221 0.022100 0.000000 8.129840 14.222596 17.867073 20.151732 23.048287 29.479265 43.331290 67.528129 100.000000
222 0.022200 0.000000 8.113420 14.202879 17.856163 20.156757 23.076924 29.539297 43.414930 67.595021 100.000000
223 0.022300 0.000000 8.097107 14.183262 17.845313 20.161846 23.105625 29.599267 43.498245 67.661508 100.000000
224 0.022400 0.000000 8.080900 14.163744 17.834522 20.166998 23.134390 29.659176 43.581237 67.727595 100.000000
225 0.022500 0.000000 8.064798 14.144325 17.823792 20.172215 23.163217 29.719021 43.663907 67.793285 100.000000
226 0.022600 0.000000 8.048800 14.125004 17.813122 20.177495 23.192107 29.778801 43.746256 67.858582 100.000000
227 0.022700 0.000000 8.032905 14.105781 17.802513 20.182840 23.221057 29.838516 43.828287 67.923490 100.000000
228 0.022800 0.000000 8.017113 14.086657 17.791965 20.188248 23.250067 29.898165 43.910001 67.988013 100.000000
229 0.022900 0.000000 8.001422 14.067630 17.781479 20.193720 23.279136 29.957746 43.991399 68.052154 100.000000
230 0.023000 0.000000 7.985832 14.048700 17.771054 20.199256 23.308262 30.017259 44.072483 68.115917 100.000000
231 0.023100 0.000000 7.970342 14.029868 17.760692 20.204855 23.337446 30.076702 44.153253 68.179306 100.000000
232 0.023200 0.000000 7.954951 14.011133 17.750392 20.210519 23.366686 30.136075 44.233713 68.242324 100.000000
233 0.023300 0.000000 7.939658 13.992495 17.740155 20.216246 23.395981 30.195377 44.313863 68.304974 100.000000
234 0.023400 0.000000 7.924463 13.973954 17.729982 20.222036 23.425330 30.254606 44.393704 68.367261 100.000000
235 0.023500 0.000000 7.909364 13.955509 17.719871 20.227890 23.454732 30.313763 44.473238 68.429186 100.000000
236 0.023600 0.000000 7.894362 13.937160 17.709825 20.233808 23.484187 30.372846 44.552467 68.490755 100.000000
237 0.023700 0.000000 7.879454 13.918907 17.699843 20.239789 23.513693 30.431854 44.631393 68.551969 100.000000
